<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDCNY;D;20180131;000000;6.3198000;6.3305000;6.2834000;6.2840000;1818
USDCNY;D;20180201;000000;6.2840000;6.3070000;6.2840000;6.2968000;2203
USDCNY;D;20180202;000000;6.2968000;6.3011000;6.2676000;6.2983000;2154
USDCNY;D;20180203;000000;6.2983000;6.2983000;6.2980000;6.2983000;6
USDCNY;D;20180205;000000;6.2983000;6.3095000;6.2816000;6.2849000;1610
USDCNY;D;20180206;000000;6.2849000;6.3007000;6.2685000;6.2829000;2006
USDCNY;D;20180207;000000;6.2829000;6.2882000;6.2512000;6.2648000;1561
USDCNY;D;20180208;000000;6.2640000;6.3400000;6.2640000;6.3221000;1628
USDCNY;D;20180209;000000;6.3221000;6.3315000;6.2821000;6.2962000;1451
USDCNY;D;20180210;000000;6.2950000;6.2965000;6.2950000;6.2965000;6
USDCNY;D;20180211;000000;6.2965000;6.2965000;6.2965000;6.2965000;2
USDCNY;D;20180212;000000;6.2962000;6.3303000;6.2849000;6.3249000;1892
USDCNY;D;20180213;000000;6.3249000;6.3475000;6.3209000;6.3379000;1854
USDCNY;D;20180214;000000;6.3379000;6.3530000;6.3295000;6.3430000;1803
USDCNY;D;20180215;000000;6.3437000;6.3440000;6.3347000;6.3430000;1086
USDCNY;D;20180216;000000;6.3437000;6.3438000;6.3347000;6.3437000;1083
USDCNY;D;20180217;000000;6.3435000;6.3437000;6.3435000;6.3437000;3
USDCNY;D;20180219;000000;6.3347000;6.3481000;6.3347000;6.3437000;1064
USDCNY;D;20180220;000000;6.3437000;6.3438000;6.3383000;6.3437000;1076
USDCNY;D;20180221;000000;6.3437000;6.3440000;6.3347000;6.3375000;1078
USDCNY;D;20180222;000000;6.3370000;6.3625000;6.3347000;6.3470000;2102
USDCNY;D;20180223;000000;6.3501000;6.3501000;6.3309000;6.3328000;2255
USDCNY;D;20180224;000000;6.3328000;6.3328000;6.3328000;6.3328000;2
USDCNY;D;20180226;000000;6.3348000;6.3372000;6.3031000;6.3114000;2118
USDCNY;D;20180227;000000;6.3114000;6.3171000;6.2932000;6.3168000;2263
USDCNY;D;20180228;000000;6.3160000;6.3338000;6.3160000;6.3279000;2490
USDCNY;D;20180301;000000;6.3279000;6.3584000;6.3277000;6.3564000;2725
USDCNY;D;20180302;000000;6.3564000;6.3600000;6.3379000;6.3427000;2197
USDCNY;D;20180303;000000;6.3400000;6.3427000;6.3400000;6.3427000;2
USDCNY;D;20180304;000000;6.3427000;6.3427000;6.3427000;6.3427000;1
USDCNY;D;20180305;000000;6.3429000;6.3491000;6.3276000;6.3465000;2106
USDCNY;D;20180306;000000;6.3490000;6.3495000;6.3090000;6.3092000;2164
USDCNY;D;20180307;000000;6.3092000;6.3302000;6.3090000;6.3224000;2326
USDCNY;D;20180308;000000;6.3224000;6.3390000;6.3224000;6.3388000;2477
USDCNY;D;20180309;000000;6.3388000;6.3515000;6.3275000;6.3284000;2033
USDCNY;D;20180310;000000;6.3284000;6.3284000;6.3270000;6.3270000;6
USDCNY;D;20180312;000000;6.3301000;6.3327000;6.3210000;6.3260000;1931
USDCNY;D;20180313;000000;6.3269000;6.3325000;6.3170000;6.3179000;2082
USDCNY;D;20180314;000000;6.3191000;6.3220000;6.3059000;6.3140000;1870
USDCNY;D;20180315;000000;6.3139000;6.3224000;6.3051000;6.3201000;2199
USDCNY;D;20180316;000000;6.3201000;6.3326000;6.3201000;6.3315000;1811
USDCNY;D;20180317;000000;6.3299000;6.3299000;6.3299000;6.3299000;2
USDCNY;D;20180318;000000;6.3299000;6.3299000;6.3299000;6.3299000;1
USDCNY;D;20180319;000000;6.3325000;6.3365000;6.3270000;6.3290000;1979
USDCNY;D;20180320;000000;6.3290000;6.3330000;6.3221000;6.3327000;2021
USDCNY;D;20180321;000000;6.3320000;6.3340000;6.3199000;6.3200000;2184
USDCNY;D;20180322;000000;6.3199000;6.3320000;6.3095000;6.3309000;2157
USDCNY;D;20180323;000000;6.3309000;6.3331000;6.3109000;6.3109000;2027
USDCNY;D;20180324;000000;6.3109000;6.3109000;6.3109000;6.3109000;2
USDCNY;D;20180325;000000;6.3109000;6.3135000;6.3109000;6.3135000;2
USDCNY;D;20180326;000000;6.3159000;6.3159000;6.2680000;6.2684000;2225
USDCNY;D;20180327;000000;6.2705000;6.2815000;6.2409000;6.2780000;2252
USDCNY;D;20180328;000000;6.2780000;6.2976000;6.2671000;6.2945000;2400
USDCNY;D;20180329;000000;6.2945000;6.3040000;6.2809000;6.2875000;2141
USDCNY;D;20180330;000000;6.2875000;6.2875000;6.2632000;6.2728000;1601
USDCNY;D;20180331;000000;6.2728000;6.2728000;6.2725000;6.2728000;93
USDCNY;D;20180401;000000;6.2725000;6.2725000;6.2725000;6.2725000;5
USDCNY;D;20180402;000000;6.2725000;6.2815000;6.2672000;6.2784000;1375
USDCNY;D;20180403;000000;6.2784000;6.2896000;6.2784000;6.2880000;2289
USDCNY;D;20180404;000000;6.2898000;6.3091000;6.2843000;6.3044000;2325
USDCNY;D;20180405;000000;6.3051000;6.3051000;6.3020000;6.3044000;1077
USDCNY;D;20180406;000000;6.3051000;6.3051000;6.3007000;6.3044000;1068
USDCNY;D;20180407;000000;6.3044000;6.3044000;6.3044000;6.3044000;2
USDCNY;D;20180408;000000;6.3044000;6.3044000;6.3044000;6.3044000;3
USDCNY;D;20180409;000000;6.3045000;6.3167000;6.2939000;6.3034000;2361
USDCNY;D;20180410;000000;6.3045000;6.3067000;6.2780000;6.2780000;2376
USDCNY;D;20180411;000000;6.2807000;6.2875000;6.2644000;6.2654000;2314
USDCNY;D;20180412;000000;6.2665000;6.2903000;6.2654000;6.2875000;2369
USDCNY;D;20180413;000000;6.2890000;6.2927000;6.2700000;6.2724000;2194
USDCNY;D;20180414;000000;6.2724000;6.2724000;6.2724000;6.2724000;2
USDCNY;D;20180416;000000;6.2725000;6.2861000;6.2724000;6.2751000;1868
USDCNY;D;20180417;000000;6.2764000;6.2848000;6.2712000;6.2800000;2222
USDCNY;D;20180418;000000;6.2825000;6.2896000;6.2698000;6.2721000;2333
USDCNY;D;20180419;000000;6.2743000;6.2804000;6.2606000;6.2764000;2195
USDCNY;D;20180420;000000;6.2766000;6.2965000;6.2764000;6.2944000;2140
USDCNY;D;20180423;000000;6.2945000;6.3160000;6.2882000;6.3157000;2789
USDCNY;D;20180424;000000;6.3157000;6.3196000;6.3024000;6.3034000;2576
USDCNY;D;20180425;000000;6.3034000;6.3268000;6.3003000;6.3235000;2447
USDCNY;D;20180426;000000;6.3241000;6.3343000;6.3187000;6.3339000;2481
USDCNY;D;20180427;000000;6.3339000;6.3464000;6.3273000;6.3324000;2179
USDCNY;D;20180428;000000;6.3324000;6.3324000;6.3324000;6.3324000;1
USDCNY;D;20180429;000000;6.3324000;6.3324000;6.3324000;6.3324000;3
USDCNY;D;20180430;000000;6.3325000;6.3332000;6.3020000;6.3324000;1157
USDCNY;D;20180501;000000;6.3324000;6.3325000;6.3324000;6.3324000;645
USDCNY;D;20180502;000000;6.3325000;6.3643000;6.3325000;6.3609000;2034
USDCNY;D;20180503;000000;6.3624000;6.3694000;6.3454000;6.3519000;2254
USDCNY;D;20180504;000000;6.3519000;6.3631000;6.3410000;6.3588000;2190
USDCNY;D;20180505;000000;6.3588000;6.3588000;6.3588000;6.3588000;2
USDCNY;D;20180506;000000;6.3588000;6.3588000;6.3588000;6.3588000;1
USDCNY;D;20180507;000000;6.3602000;6.3665000;6.3459000;6.3639000;2296
USDCNY;D;20180508;000000;6.3639000;6.3690000;6.3588000;6.3689000;2065
USDCNY;D;20180509;000000;6.3690000;6.3821000;6.3567000;6.3584000;1894
USDCNY;D;20180510;000000;6.3599000;6.3689000;6.3395000;6.3439000;2220
USDCNY;D;20180511;000000;6.3467000;6.3482000;6.3246000;6.3332000;2776
USDCNY;D;20180512;000000;6.3313000;6.3332000;6.3313000;6.3332000;3
USDCNY;D;20180513;000000;6.3332000;6.3332000;6.3332000;6.3332000;1
USDCNY;D;20180514;000000;6.3335000;6.3405000;6.3271000;6.3359000;3106
USDCNY;D;20180515;000000;6.3368000;6.3786000;6.3359000;6.3759000;3149
USDCNY;D;20180516;000000;6.3777000;6.3794000;6.3637000;6.3705000;3287
USDCNY;D;20180517;000000;6.3714000;6.3714000;6.3546000;6.3644000;2976
USDCNY;D;20180518;000000;6.3646000;6.3785000;6.3644000;6.3767000;2881
USDCNY;D;20180519;000000;6.3767000;6.3767000;6.3767000;6.3767000;5
USDCNY;D;20180521;000000;6.3775000;6.3926000;6.3754000;6.3814000;2277
USDCNY;D;20180522;000000;6.3834000;6.3834000;6.3640000;6.3659000;3258
USDCNY;D;20180523;000000;6.3659000;6.3903000;6.3659000;6.3850000;3207
USDCNY;D;20180524;000000;6.3884000;6.3946000;6.3747000;6.3756000;1500
USDCNY;D;20180525;000000;6.3758000;6.3914000;6.3750000;6.3900000;2316
USDCNY;D;20180526;000000;6.3890000;6.3902000;6.3890000;6.3902000;4
USDCNY;D;20180527;000000;6.3902000;6.3902000;6.3902000;6.3902000;4
USDCNY;D;20180528;000000;6.3903000;6.3993000;6.3874000;6.3979000;2805
USDCNY;D;20180529;000000;6.3992000;6.4215000;6.3979000;6.4161000;3387
USDCNY;D;20180530;000000;6.4175000;6.4329000;6.4145000;6.4174000;3184
USDCNY;D;20180531;000000;6.4189000;6.4189000;6.3987000;6.4085000;3363
USDCNY;D;20180601;000000;6.4095000;6.4193000;6.4070000;6.4179000;2590
USDCNY;D;20180602;000000;6.4179000;6.4179000;6.4179000;6.4179000;1
USDCNY;D;20180603;000000;6.4179000;6.4179000;6.4179000;6.4179000;1
USDCNY;D;20180604;000000;6.4180000;6.4228000;6.4010000;6.4049000;2875
USDCNY;D;20180605;000000;6.4055000;6.4125000;6.3985000;6.4035000;2034
USDCNY;D;20180606;000000;6.4060000;6.4060000;6.3827000;6.3849000;2001
USDCNY;D;20180607;000000;6.3849000;6.3955000;6.3849000;6.3889000;3113
USDCNY;D;20180608;000000;6.3896000;6.4112000;6.3889000;6.4030000;2901
USDCNY;D;20180609;000000;6.4030000;6.4030000;6.4030000;6.4030000;3
USDCNY;D;20180610;000000;6.4030000;6.4030000;6.4030000;6.4030000;2
USDCNY;D;20180611;000000;6.4042000;6.4082000;6.3994000;6.3999000;3023
USDCNY;D;20180612;000000;6.3999000;6.4086000;6.3986000;6.3991000;2870
USDCNY;D;20180613;000000;6.4003000;6.4100000;6.3928000;6.3940000;2516
USDCNY;D;20180614;000000;6.3943000;6.4010000;6.3890000;6.3979000;3345
USDCNY;D;20180615;000000;6.3992000;6.4380000;6.3979000;6.4380000;3327
USDCNY;D;20180618;000000;6.4379000;6.4393000;6.4370000;6.4378000;1074
USDCNY;D;20180619;000000;6.4378000;6.4802000;6.4363000;6.4801000;2606
USDCNY;D;20180620;000000;6.4801000;6.4829000;6.4626000;6.4712000;3169
USDCNY;D;20180621;000000;6.4737000;6.5060000;6.4712000;6.4899000;3995
USDCNY;D;20180622;000000;6.4907000;6.5065000;6.4869000;6.5026000;3767
USDCNY;D;20180623;000000;6.5026000;6.5026000;6.5026000;6.5026000;2
USDCNY;D;20180624;000000;6.5026000;6.5026000;6.5026000;6.5026000;1
USDCNY;D;20180625;000000;6.5028000;6.5434000;6.4998000;6.5359000;3766
USDCNY;D;20180626;000000;6.5385000;6.5796000;6.5334000;6.5758000;3520
USDCNY;D;20180627;000000;6.5768000;6.6145000;6.5717000;6.5991000;3116
USDCNY;D;20180628;000000;6.6058000;6.6300000;6.5991000;6.6234000;3647
USDCNY;D;20180629;000000;6.6246000;6.6390000;6.6045000;6.6170000;3485
USDCNY;D;20180630;000000;6.6170000;6.6170000;6.6170000;6.6170000;2
USDCNY;D;20180701;000000;6.6170000;6.6170000;6.6170000;6.6170000;1
USDCNY;D;20180702;000000;6.6185000;6.6660000;6.6170000;6.6631000;3042
USDCNY;D;20180703;000000;6.6655000;6.7167000;6.6352000;6.6367000;2227
USDCNY;D;20180704;000000;6.6400000;6.6400000;6.6004000;6.6289000;3478
USDCNY;D;20180705;000000;6.6300000;6.6447000;6.6268000;6.6340000;3204
USDCNY;D;20180706;000000;6.6346000;6.6645000;6.6340000;6.6395000;4308
USDCNY;D;20180709;000000;6.6411000;6.6411000;6.6107000;6.6120000;2590
USDCNY;D;20180710;000000;6.6122000;6.6350000;6.5979000;6.6295000;4527
USDCNY;D;20180711;000000;6.6315000;6.6783000;6.6295000;6.6764000;4487
USDCNY;D;20180712;000000;6.6801000;6.7020000;6.6594000;6.6630000;3961
USDCNY;D;20180713;000000;6.6629000;6.7037000;6.6505000;6.6899000;4458
USDCNY;D;20180714;000000;6.6899000;6.6899000;6.6899000;6.6899000;1
USDCNY;D;20180716;000000;6.6900000;6.7041000;6.6705000;6.6866000;4837
USDCNY;D;20180717;000000;6.6886000;6.7033000;6.6712000;6.7017000;5197
USDCNY;D;20180718;000000;6.7040000;6.7196000;6.6949000;6.7160000;5002
USDCNY;D;20180719;000000;6.7164000;6.7870000;6.7160000;6.7700000;5079
USDCNY;D;20180720;000000;6.7726000;6.8105000;6.7649000;6.7658000;5059
USDCNY;D;20180721;000000;6.7658000;6.7658000;6.7658000;6.7658000;1
USDCNY;D;20180723;000000;6.7684000;6.7961000;6.7402000;6.7926000;4989
USDCNY;D;20180724;000000;6.7926000;6.8245000;6.7910000;6.7911000;4907
USDCNY;D;20180725;000000;6.7911000;6.8048000;6.7533000;6.7657000;4871
USDCNY;D;20180726;000000;6.7672000;6.7895000;6.7359000;6.7864000;4904
USDCNY;D;20180727;000000;6.7903000;6.8368000;6.7864000;6.8096000;5092
USDCNY;D;20180728;000000;6.8096000;6.8096000;6.8096000;6.8096000;2
USDCNY;D;20180730;000000;6.8112000;6.8388000;6.8096000;6.8101000;4643
USDCNY;D;20180731;000000;6.8130000;6.8360000;6.8037000;6.8038000;4951
USDCNY;D;20180801;000000;6.8102000;6.8296000;6.7884000;6.8150000;5022
USDCNY;D;20180802;000000;6.8205000;6.8465000;6.8044000;6.8379000;5029
USDCNY;D;20180803;000000;6.8403000;6.8925000;6.8263000;6.8308000;4008
USDCNY;D;20180804;000000;6.8308000;6.8308000;6.8308000;6.8308000;3
USDCNY;D;20180806;000000;6.8331000;6.8505000;6.7974000;6.8505000;4329
