<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ICE.BRN;D;20180202;000000;70.0000000;70.0200000;67.9600000;68.5800000;165102
ICE.BRN;D;20180204;000000;68.1500000;68.2800000;68.0500000;68.1200000;497
ICE.BRN;D;20180205;000000;68.1100000;68.4600000;66.9000000;67.6200000;204486
ICE.BRN;D;20180206;000000;67.0200000;67.6000000;66.5300000;66.8600000;197475
ICE.BRN;D;20180207;000000;67.2000000;67.7200000;65.1600000;65.5100000;254557
ICE.BRN;D;20180208;000000;65.2800000;65.6000000;64.1000000;64.8100000;199922
ICE.BRN;D;20180209;000000;64.4400000;64.6400000;61.7700000;62.7900000;267641
ICE.BRN;D;20180211;000000;62.5000000;62.9300000;62.5000000;62.8400000;931
ICE.BRN;D;20180212;000000;62.8300000;64.4000000;62.5600000;62.5900000;193171
ICE.BRN;D;20180213;000000;62.8500000;63.1000000;61.7600000;62.7200000;178239
ICE.BRN;D;20180214;000000;62.8400000;64.5800000;61.9500000;64.3600000;177134
ICE.BRN;D;20180215;000000;64.4400000;65.1500000;63.1200000;64.3300000;181932
ICE.BRN;D;20180216;000000;64.6600000;65.2200000;64.1900000;64.8400000;145396
ICE.BRN;D;20180218;000000;64.9600000;65.0600000;64.8400000;65.0600000;267
ICE.BRN;D;20180219;000000;65.0300000;65.9000000;65.0100000;65.6700000;65181
ICE.BRN;D;20180220;000000;65.6400000;65.8100000;64.7800000;65.2500000;119577
ICE.BRN;D;20180221;000000;65.0500000;65.5300000;64.4000000;65.4200000;106419
ICE.BRN;D;20180222;000000;64.9100000;66.5600000;64.6200000;66.3900000;142864
ICE.BRN;D;20180223;000000;66.3000000;67.3700000;65.7900000;67.3100000;111730
ICE.BRN;D;20180225;000000;67.0200000;67.0400000;66.9900000;67.0200000;283
ICE.BRN;D;20180226;000000;66.9900000;67.6700000;66.4900000;67.2900000;104120
ICE.BRN;D;20180227;000000;67.3600000;67.4200000;66.2200000;66.5200000;136462
ICE.BRN;D;20180228;000000;66.2900000;66.8000000;64.5000000;64.7300000;202456
ICE.BRN;D;20180301;000000;64.5700000;65.0400000;63.1900000;63.8300000;225276
ICE.BRN;D;20180302;000000;64.0700000;64.6400000;63.2000000;64.3700000;141178
ICE.BRN;D;20180304;000000;64.6500000;64.8200000;64.5900000;64.6700000;925
ICE.BRN;D;20180305;000000;64.7400000;65.8800000;64.1000000;65.5400000;144129
ICE.BRN;D;20180306;000000;65.7400000;66.1600000;65.3000000;65.7900000;124424
ICE.BRN;D;20180307;000000;65.2300000;65.8000000;63.8300000;64.3400000;162929
ICE.BRN;D;20180308;000000;64.5100000;64.5600000;63.4300000;63.6100000;125820
ICE.BRN;D;20180309;000000;63.9300000;65.6300000;63.6900000;65.4900000;134808
ICE.BRN;D;20180311;000000;65.5000000;65.6900000;65.4700000;65.6400000;541
ICE.BRN;D;20180312;000000;65.6500000;65.8600000;64.1800000;64.9500000;117904
ICE.BRN;D;20180313;000000;64.9200000;65.6800000;64.0500000;64.6400000;154040
ICE.BRN;D;20180314;000000;64.7300000;65.2100000;64.0600000;64.8900000;138787
ICE.BRN;D;20180315;000000;64.9000000;65.3800000;64.6100000;65.1200000;107732
ICE.BRN;D;20180316;000000;65.0700000;66.4200000;64.8800000;65.9900000;94121
ICE.BRN;D;20180318;000000;66.0100000;66.1500000;65.9800000;66.0000000;262
ICE.BRN;D;20180319;000000;66.0000000;66.3900000;65.3900000;66.1000000;106083
ICE.BRN;D;20180320;000000;66.1500000;67.8800000;66.1500000;67.5900000;160953
ICE.BRN;D;20180321;000000;67.6100000;69.8600000;67.4800000;69.8200000;188277
ICE.BRN;D;20180322;000000;69.6300000;69.7000000;68.5800000;68.8400000;140291
ICE.BRN;D;20180323;000000;69.1100000;70.5700000;68.8700000;70.3600000;147621
ICE.BRN;D;20180325;000000;69.9500000;70.0400000;69.6800000;69.8500000;479
ICE.BRN;D;20180326;000000;69.8600000;70.4000000;69.1100000;69.5200000;95146
ICE.BRN;D;20180327;000000;69.6000000;70.4000000;68.7900000;68.8900000;127761
ICE.BRN;D;20180328;000000;69.0500000;69.4600000;67.9700000;69.0000000;146613
ICE.BRN;D;20180329;000000;69.0300000;69.7700000;68.2200000;69.3500000;151939
ICE.BRN;D;20180401;000000;69.3200000;69.5900000;69.3200000;69.5100000;427
ICE.BRN;D;20180402;000000;69.5100000;70.0400000;67.4900000;67.5700000;122435
ICE.BRN;D;20180403;000000;67.6300000;68.4600000;67.6200000;68.1800000;127965
ICE.BRN;D;20180404;000000;68.1500000;68.2800000;66.6900000;68.2800000;211827
ICE.BRN;D;20180405;000000;68.3600000;68.9300000;67.7300000;68.5000000;135389
ICE.BRN;D;20180406;000000;68.0900000;68.6200000;66.8900000;66.9300000;132314
ICE.BRN;D;20180408;000000;67.1000000;67.2600000;67.0000000;67.2300000;492
ICE.BRN;D;20180409;000000;67.2100000;68.8000000;67.1200000;68.6000000;132574
ICE.BRN;D;20180410;000000;68.4600000;71.3400000;68.4600000;71.0400000;218658
ICE.BRN;D;20180411;000000;71.0300000;73.0900000;70.5700000;71.9500000;257206
ICE.BRN;D;20180412;000000;72.0900000;72.4900000;71.1000000;72.2000000;173373
ICE.BRN;D;20180413;000000;71.9400000;72.8800000;71.5600000;72.6200000;173388
ICE.BRN;D;20180415;000000;72.7000000;72.8500000;72.1100000;72.2700000;2301
ICE.BRN;D;20180416;000000;72.2800000;72.3200000;71.1100000;71.5700000;156811
ICE.BRN;D;20180417;000000;71.6500000;71.8900000;70.8300000;71.7000000;158719
ICE.BRN;D;20180418;000000;71.7200000;73.9200000;71.6600000;73.7900000;188666
ICE.BRN;D;20180419;000000;73.7200000;74.7500000;73.4600000;73.6000000;184251
ICE.BRN;D;20180420;000000;73.9400000;74.2000000;72.8300000;73.7100000;164029
ICE.BRN;D;20180422;000000;73.7700000;74.0000000;73.7600000;74.0000000;413
ICE.BRN;D;20180423;000000;74.0000000;75.1000000;73.1300000;75.0200000;150786
ICE.BRN;D;20180424;000000;75.0900000;75.4700000;73.6800000;73.8600000;156133
ICE.BRN;D;20180425;000000;74.0000000;74.1900000;73.1700000;73.2800000;141968
ICE.BRN;D;20180426;000000;73.3800000;74.1600000;73.3200000;73.9000000;124016
ICE.BRN;D;20180427;000000;73.8500000;74.1400000;73.4500000;73.7000000;116413
ICE.BRN;D;20180429;000000;73.7400000;74.0300000;73.4500000;73.7100000;1103
ICE.BRN;D;20180430;000000;73.7100000;75.6100000;72.8100000;74.7000000;238758
ICE.BRN;D;20180501;000000;74.6500000;74.9800000;72.7400000;73.3800000;182912
ICE.BRN;D;20180502;000000;73.2800000;73.6300000;72.3800000;73.0700000;202722
ICE.BRN;D;20180503;000000;73.0700000;74.0900000;72.4700000;73.6800000;184823
ICE.BRN;D;20180504;000000;73.7400000;75.0800000;73.2400000;75.0000000;173354
ICE.BRN;D;20180506;000000;75.0000000;75.1400000;74.9500000;75.0000000;292
ICE.BRN;D;20180507;000000;75.0000000;76.3400000;74.8300000;75.5600000;142710
ICE.BRN;D;20180508;000000;75.6000000;76.1800000;73.1000000;75.9500000;293625
ICE.BRN;D;20180509;000000;76.1900000;77.4300000;76.0800000;77.3800000;209114
ICE.BRN;D;20180510;000000;77.4400000;78.0000000;76.5100000;77.5300000;172973
ICE.BRN;D;20180511;000000;77.5500000;77.6000000;76.9500000;77.1800000;130095
ICE.BRN;D;20180513;000000;77.0500000;77.1000000;76.8600000;77.0600000;705
ICE.BRN;D;20180514;000000;77.0700000;78.5300000;76.5500000;78.5200000;160958
ICE.BRN;D;20180515;000000;78.4200000;79.4700000;77.9000000;78.1300000;222853
ICE.BRN;D;20180516;000000;78.1000000;79.3500000;77.6100000;79.3300000;165070
ICE.BRN;D;20180517;000000;79.2600000;80.5000000;79.1200000;79.5700000;187802
ICE.BRN;D;20180518;000000;79.4600000;79.8700000;78.3300000;78.7100000;147841
ICE.BRN;D;20180520;000000;78.6100000;78.9900000;78.5300000;78.9000000;568
ICE.BRN;D;20180521;000000;78.8900000;79.5900000;78.1000000;79.4100000;125195
ICE.BRN;D;20180522;000000;79.3600000;80.4900000;79.1600000;79.4500000;168533
ICE.BRN;D;20180523;000000;79.4700000;79.8500000;78.2100000;79.7100000;173565
ICE.BRN;D;20180524;000000;79.6500000;79.7800000;78.5700000;78.8200000;129298
ICE.BRN;D;20180525;000000;78.8200000;78.8800000;76.0100000;76.4500000;194021
ICE.BRN;D;20180527;000000;76.1500000;76.1800000;75.7100000;76.0500000;1310
ICE.BRN;D;20180528;000000;76.0400000;76.0700000;74.5300000;75.3400000;72524
ICE.BRN;D;20180529;000000;75.8200000;76.2300000;74.6700000;75.5400000;136305
ICE.BRN;D;20180530;000000;75.5000000;77.9600000;74.9100000;77.8600000;200655
ICE.BRN;D;20180531;000000;77.6500000;79.1800000;76.9600000;77.6100000;250120
ICE.BRN;D;20180601;000000;77.7100000;77.9500000;76.3500000;76.7100000;170801
ICE.BRN;D;20180603;000000;76.6600000;76.6900000;76.4700000;76.5500000;390
ICE.BRN;D;20180604;000000;76.4800000;76.9500000;75.2000000;75.3700000;162766
ICE.BRN;D;20180605;000000;75.4000000;75.7400000;73.8100000;74.9600000;207006
ICE.BRN;D;20180606;000000;75.1900000;76.2500000;74.4600000;75.8600000;190361
ICE.BRN;D;20180607;000000;75.8800000;77.4500000;75.4400000;77.4400000;166670
ICE.BRN;D;20180608;000000;77.3900000;77.6100000;76.1200000;76.3400000;141779
ICE.BRN;D;20180610;000000;76.3000000;76.4100000;76.2000000;76.3200000;259
ICE.BRN;D;20180611;000000;76.3000000;76.8400000;75.5200000;76.3600000;128462
ICE.BRN;D;20180612;000000;76.5000000;77.0700000;75.4300000;75.4300000;132564
ICE.BRN;D;20180613;000000;75.4000000;76.8700000;75.2600000;76.5600000;166711
ICE.BRN;D;20180614;000000;76.5600000;76.9200000;75.7600000;75.9000000;133435
ICE.BRN;D;20180615;000000;75.9800000;76.0600000;73.0000000;73.0000000;177179
ICE.BRN;D;20180617;000000;73.0600000;73.2600000;73.0000000;73.0400000;1463
ICE.BRN;D;20180618;000000;73.0400000;75.4900000;72.4500000;75.4600000;187858
ICE.BRN;D;20180619;000000;75.2400000;75.5500000;74.4500000;75.0700000;135423
ICE.BRN;D;20180620;000000;75.2000000;75.8600000;74.1000000;74.3000000;195177
ICE.BRN;D;20180621;000000;74.4600000;74.6900000;72.9300000;73.4000000;186270
ICE.BRN;D;20180622;000000;73.2400000;75.8300000;73.2400000;75.5300000;216175
ICE.BRN;D;20180624;000000;74.8000000;75.0800000;74.0000000;74.1700000;3787
ICE.BRN;D;20180625;000000;74.2200000;75.1300000;73.7400000;74.5700000;131277
ICE.BRN;D;20180626;000000;74.5700000;76.5500000;73.9700000;76.4800000;169282
ICE.BRN;D;20180627;000000;76.4100000;78.0000000;76.1100000;77.1300000;183406
ICE.BRN;D;20180628;000000;77.3500000;78.2000000;77.0700000;77.5500000;161026
ICE.BRN;D;20180629;000000;77.5400000;79.5600000;77.1600000;79.1200000;241478
ICE.BRN;D;20180701;000000;78.5500000;78.7500000;77.9900000;78.6900000;2166
ICE.BRN;D;20180702;000000;78.6700000;78.9500000;77.1600000;77.4900000;158045
ICE.BRN;D;20180703;000000;77.4000000;78.5500000;76.6700000;77.8800000;170901
ICE.BRN;D;20180704;000000;77.8900000;78.2800000;77.6100000;78.1600000;65654
ICE.BRN;D;20180705;000000;78.1400000;78.5000000;77.3000000;77.5400000;151742
ICE.BRN;D;20180706;000000;77.5700000;77.6800000;76.3600000;77.2900000;163961
ICE.BRN;D;20180708;000000;77.2100000;77.2900000;77.1200000;77.2200000;298
ICE.BRN;D;20180709;000000;77.1900000;78.3100000;77.0400000;78.1800000;116224
ICE.BRN;D;20180710;000000;78.2500000;79.5100000;78.1500000;78.8600000;163885
ICE.BRN;D;20180711;000000;78.7800000;78.8300000;73.0400000;74.1700000;316026
ICE.BRN;D;20180712;000000;74.1700000;75.1000000;72.6700000;74.5300000;229729
ICE.BRN;D;20180713;000000;74.3400000;75.9300000;73.2200000;74.9200000;170300
ICE.BRN;D;20180715;000000;74.9200000;75.1400000;74.9000000;75.1300000;455
ICE.BRN;D;20180716;000000;75.1300000;75.3700000;71.5200000;71.8700000;211290
ICE.BRN;D;20180717;000000;72.0100000;72.7800000;71.3500000;71.6000000;162327
ICE.BRN;D;20180718;000000;71.7400000;73.2800000;71.1900000;73.0600000;172448
ICE.BRN;D;20180719;000000;73.0600000;73.7900000;71.8300000;72.6200000;162361
ICE.BRN;D;20180720;000000;72.6500000;73.4700000;72.2600000;73.0000000;130909
ICE.BRN;D;20180722;000000;73.2200000;73.2200000;72.8500000;73.1500000;242
ICE.BRN;D;20180723;000000;73.1900000;74.5000000;72.5200000;72.9300000;141767
ICE.BRN;D;20180724;000000;72.9100000;74.0000000;72.6800000;73.7500000;109512
ICE.BRN;D;20180725;000000;73.7000000;75.0600000;73.0700000;74.8400000;124383
ICE.BRN;D;20180726;000000;74.8100000;75.3000000;74.3200000;75.0600000;96558
ICE.BRN;D;20180727;000000;75.0700000;75.3900000;74.3500000;74.9200000;97780
ICE.BRN;D;20180729;000000;74.9400000;74.9400000;74.7300000;74.8300000;125
ICE.BRN;D;20180730;000000;74.8200000;75.7900000;74.6400000;75.3500000;112967
ICE.BRN;D;20180731;000000;75.4500000;75.6200000;73.8500000;74.1900000;180173
ICE.BRN;D;20180801;000000;74.0700000;74.1200000;72.1300000;72.6200000;181964
ICE.BRN;D;20180802;000000;72.4200000;73.7500000;71.8400000;73.3900000;141181
ICE.BRN;D;20180803;000000;73.3700000;73.7300000;72.4800000;73.4200000;116271
ICE.BRN;D;20180805;000000;73.2100000;73.2600000;73.0800000;73.2000000;346
ICE.BRN;D;20180806;000000;73.2000000;74.4700000;73.1600000;73.6700000;128470
ICE.BRN;D;20180807;000000;73.6100000;74.9000000;73.5700000;74.4600000;122957
ICE.BRN;D;20180808;000000;74.6400000;74.8700000;71.6500000;72.2300000;188855
ICE.BRN;D;20180809;000000;72.1600000;72.8900000;71.8600000;72.0300000;120903
ICE.BRN;D;20180810;000000;71.9700000;73.1400000;71.4000000;72.9600000;141182
ICE.BRN;D;20180812;000000;73.0000000;73.0000000;72.6900000;73.0000000;568
ICE.BRN;D;20180813;000000;73.0000000;73.0900000;71.0400000;72.8300000;136472
ICE.BRN;D;20180814;000000;72.8200000;73.9300000;72.1600000;72.1600000;152019
ICE.BRN;D;20180815;000000;72.2200000;72.4400000;70.3000000;70.8100000;172915
ICE.BRN;D;20180816;000000;70.6500000;71.5200000;70.4000000;71.4300000;115789
ICE.BRN;D;20180817;000000;71.3700000;72.4900000;71.2500000;71.8600000;120045
ICE.BRN;D;20180819;000000;71.7700000;71.8300000;71.6700000;71.7500000;229
ICE.BRN;D;20180820;000000;71.7000000;72.7500000;71.4200000;72.1000000;130027
ICE.BRN;D;20180821;000000;72.1500000;72.9500000;72.0500000;72.8200000;104858
ICE.BRN;D;20180822;000000;72.7600000;75.0000000;72.7000000;74.9200000;172256
ICE.BRN;D;20180823;000000;74.7200000;74.8700000;74.2100000;74.7100000;107096
ICE.BRN;D;20180824;000000;74.7300000;76.4200000;74.6800000;75.4300000;141905
ICE.BRN;D;20180826;000000;75.8300000;76.0000000;75.8300000;75.9900000;69
ICE.BRN;D;20180827;000000;75.9900000;76.6400000;75.7100000;76.5600000;41170
ICE.BRN;D;20180828;000000;76.6400000;77.2400000;76.0600000;76.2700000;85675
ICE.BRN;D;20180829;000000;76.3400000;77.7500000;76.0100000;77.6900000;117193
ICE.BRN;D;20180830;000000;77.6500000;78.3200000;77.5100000;77.7500000;126624
ICE.BRN;D;20180831;000000;77.8100000;78.2200000;77.2300000;77.7100000;142139
ICE.BRN;D;20180902;000000;77.6900000;77.8500000;77.6900000;77.7800000;176
ICE.BRN;D;20180903;000000;77.7800000;78.4400000;77.3000000;78.0100000;70988
ICE.BRN;D;20180904;000000;78.1900000;79.7200000;77.4400000;77.8600000;192389
ICE.BRN;D;20180905;000000;77.8200000;78.0900000;76.9100000;77.1200000;161641
ICE.BRN;D;20180906;000000;77.0200000;77.7700000;75.6400000;76.6300000;169989
ICE.BRN;D;20180907;000000;76.6900000;77.1000000;75.8800000;77.1000000;140108
ICE.BRN;D;20180909;000000;77.0800000;77.3000000;77.0400000;77.2500000;421
ICE.BRN;D;20180910;000000;77.2400000;77.9200000;76.9000000;77.3600000;140348
ICE.BRN;D;20180911;000000;77.3800000;79.5400000;77.3600000;79.5000000;176596
ICE.BRN;D;20180912;000000;79.4200000;80.1300000;78.7500000;79.7500000;198288
ICE.BRN;D;20180913;000000;79.6000000;79.7100000;77.8700000;78.4300000;184764
ICE.BRN;D;20180914;000000;78.4500000;78.9400000;77.3700000;78.1000000;147529
ICE.BRN;D;20180916;000000;78.0700000;78.1800000;77.9500000;77.9900000;384
ICE.BRN;D;20180917;000000;77.9600000;78.9000000;77.7300000;78.0000000;133786
ICE.BRN;D;20180918;000000;77.7800000;79.7300000;77.4600000;78.9000000;181316
ICE.BRN;D;20180919;000000;78.9700000;79.5000000;78.5100000;79.3400000;137302
ICE.BRN;D;20180920;000000;79.4400000;79.8300000;78.5100000;78.7100000;138526
ICE.BRN;D;20180921;000000;78.6700000;80.1200000;78.2300000;78.7700000;175785
ICE.BRN;D;20180923;000000;78.9700000;79.8700000;78.9700000;79.7100000;2240
ICE.BRN;D;20180924;000000;79.7100000;81.4800000;79.6700000;81.3900000;151661
ICE.BRN;D;20180925;000000;81.3500000;82.5500000;80.8700000;80.8900000;133036
ICE.BRN;D;20180926;000000;80.9400000;81.5600000;80.5200000;81.1800000;135640
ICE.BRN;D;20180927;000000;81.2500000;81.9000000;80.8400000;81.3000000;158894
ICE.BRN;D;20180928;000000;81.4400000;83.4100000;81.2900000;82.9500000;209132
ICE.BRN;D;20180930;000000;82.7900000;83.0500000;82.7300000;82.9800000;450
ICE.BRN;D;20181001;000000;82.9700000;85.4500000;82.5500000;84.9500000;220710
ICE.BRN;D;20181002;000000;84.9500000;85.3800000;84.3100000;84.6400000;160896
ICE.BRN;D;20181003;000000;84.7900000;86.7400000;84.0100000;86.1000000;229372
ICE.BRN;D;20181004;000000;85.9900000;86.4300000;84.1400000;84.8800000;222335
ICE.BRN;D;20181005;000000;84.8900000;85.1200000;83.9200000;84.1100000;176541
ICE.BRN;D;20181007;000000;84.1700000;84.3100000;83.2000000;83.4700000;3556
ICE.BRN;D;20181008;000000;83.4900000;83.9900000;82.6600000;83.7600000;169691
ICE.BRN;D;20181009;000000;83.9100000;85.4500000;83.7300000;84.8600000;206327
ICE.BRN;D;20181010;000000;84.9800000;85.1700000;82.2600000;82.6500000;191748
ICE.BRN;D;20181011;000000;82.4700000;82.6300000;79.8000000;80.3600000;307768
ICE.BRN;D;20181012;000000;80.2800000;81.4800000;79.2300000;80.6000000;219126
ICE.BRN;D;20181014;000000;81.0000000;81.9200000;80.9300000;81.6700000;3870
ICE.BRN;D;20181015;000000;81.6700000;81.8700000;79.8500000;80.7600000;173197
ICE.BRN;D;20181016;000000;80.8800000;81.7500000;79.8000000;81.5600000;176408
ICE.BRN;D;20181017;000000;81.7400000;81.8500000;79.1700000;80.3600000;205029
ICE.BRN;D;20181018;000000;80.2300000;80.3100000;78.6900000;79.3500000;205703
ICE.BRN;D;20181019;000000;79.4400000;80.8800000;79.2200000;80.0200000;161129
ICE.BRN;D;20181021;000000;80.1100000;80.1500000;79.6700000;79.6700000;681
ICE.BRN;D;20181022;000000;79.6700000;80.4100000;78.9900000;79.9800000;133220
ICE.BRN;D;20181023;000000;80.0400000;80.1200000;75.8800000;76.2400000;282948
ICE.BRN;D;20181024;000000;76.3500000;77.5700000;75.1100000;75.6800000;202264
ICE.BRN;D;20181025;000000;75.6700000;77.0800000;75.3500000;76.7000000;120423
ICE.BRN;D;20181026;000000;76.6400000;77.9400000;75.8000000;77.8200000;107168
ICE.BRN;D;20181028;000000;77.6400000;77.8200000;77.5500000;77.7400000;420
ICE.BRN;D;20181029;000000;77.7600000;78.0000000;76.5900000;76.8700000;121798
ICE.BRN;D;20181030;000000;76.9400000;77.3900000;75.2600000;76.1800000;186696
ICE.BRN;D;20181031;000000;76.3400000;77.1300000;74.5800000;74.5900000;217143
ICE.BRN;D;20181101;000000;74.6900000;74.9900000;72.5600000;72.7500000;236938
ICE.BRN;D;20181102;000000;72.7500000;73.5000000;72.1600000;72.6200000;201928
ICE.BRN;D;20181104;000000;72.8500000;72.8500000;72.5500000;72.6900000;297
ICE.BRN;D;20181105;000000;72.6700000;74.1300000;72.2600000;72.7100000;146334
ICE.BRN;D;20181106;000000;72.8500000;73.2800000;71.1800000;71.6500000;180209
ICE.BRN;D;20181107;000000;71.6600000;73.5500000;71.3600000;72.0000000;231186
ICE.BRN;D;20181108;000000;72.1000000;73.0800000;70.5600000;70.9600000;189597
ICE.BRN;D;20181109;000000;70.8700000;70.9900000;69.1300000;69.8800000;188759
ICE.BRN;D;20181111;000000;70.6900000;71.0700000;70.5300000;71.0100000;3588
ICE.BRN;D;20181112;000000;71.0100000;71.8800000;68.8700000;68.9700000;191531
ICE.BRN;D;20181113;000000;69.1300000;69.6800000;64.6100000;65.3500000;309181
ICE.BRN;D;20181114;000000;65.6200000;67.6300000;65.0200000;65.8600000;254484
ICE.BRN;D;20181115;000000;66.1200000;67.4200000;65.7700000;66.6300000;189232
ICE.BRN;D;20181116;000000;66.6800000;68.3800000;66.0600000;67.1000000;198179
ICE.BRN;D;20181118;000000;67.3600000;67.3600000;67.2800000;67.3200000;54
ICE.BRN;D;20181119;000000;67.3100000;67.6400000;65.2700000;67.0100000;170098
ICE.BRN;D;20181120;000000;66.9000000;66.9000000;61.7100000;62.4400000;266650
ICE.BRN;D;20181121;000000;62.6000000;64.4800000;62.5600000;63.4600000;197759
ICE.BRN;D;20181122;000000;63.6000000;63.8100000;62.2700000;62.5200000;80887
ICE.BRN;D;20181123;000000;62.5800000;62.7900000;58.4100000;59.1900000;186684
ICE.BRN;D;20181125;000000;59.1900000;59.6300000;58.8300000;59.3900000;534
ICE.BRN;D;20181126;000000;59.3900000;61.2200000;59.1500000;60.5500000;89555
ICE.BRN;D;20181127;000000;60.4900000;61.5100000;59.1100000;61.0400000;133518
ICE.BRN;D;20181128;000000;60.8400000;61.4200000;58.8600000;58.9600000;207244
ICE.BRN;D;20181129;000000;59.4500000;60.7200000;57.7800000;59.7000000;229400
ICE.BRN;D;20181130;000000;59.7600000;60.4200000;58.0400000;59.0700000;249359
ICE.BRN;D;20181202;000000;59.9800000;60.8500000;59.8500000;60.7900000;2894
ICE.BRN;D;20181203;000000;60.8400000;62.6000000;60.5800000;61.9000000;203647
ICE.BRN;D;20181204;000000;61.9000000;63.5800000;61.2400000;61.3100000;201095
ICE.BRN;D;20181205;000000;61.3500000;63.2900000;60.8000000;61.6100000;167239
ICE.BRN;D;20181206;000000;61.3600000;61.9700000;58.3600000;60.3100000;308200
ICE.BRN;D;20181207;000000;60.2500000;63.7300000;59.1000000;61.4000000;322101
ICE.BRN;D;20181209;000000;61.3400000;61.9500000;61.3200000;61.8000000;850
ICE.BRN;D;20181210;000000;61.7800000;62.3300000;59.6100000;59.8100000;170857
ICE.BRN;D;20181211;000000;59.9100000;61.1000000;59.5800000;60.4600000;150837
ICE.BRN;D;20181212;000000;60.6700000;61.4300000;59.9800000;60.1800000;149889
ICE.BRN;D;20181213;000000;60.2900000;62.0200000;59.3300000;61.7100000;165788
ICE.BRN;D;20181214;000000;61.5300000;61.5800000;59.9200000;60.2500000;134635
ICE.BRN;D;20181216;000000;60.2500000;60.4200000;60.2100000;60.3000000;329
ICE.BRN;D;20181217;000000;60.3100000;61.2100000;58.6400000;58.6600000;149807
ICE.BRN;D;20181218;000000;59.0000000;59.2400000;55.8900000;56.0800000;238641
ICE.BRN;D;20181219;000000;56.5100000;58.1100000;56.0400000;56.5500000;185852
ICE.BRN;D;20181220;000000;56.4900000;56.7500000;54.2800000;54.7000000;192621
ICE.BRN;D;20181221;000000;54.9700000;55.3300000;52.7900000;53.5000000;157139
ICE.BRN;D;20181223;000000;53.4900000;53.8300000;53.4800000;53.6400000;455
ICE.BRN;D;20181224;000000;53.6500000;54.6600000;50.3600000;50.4900000;51770
ICE.BRN;D;20181226;000000;51.3300000;55.5900000;50.2200000;55.1800000;126658
ICE.BRN;D;20181227;000000;54.9900000;54.9900000;52.5100000;53.5800000;133429
ICE.BRN;D;20181228;000000;53.9600000;54.4100000;52.0000000;52.8000000;167480
ICE.BRN;D;20181230;000000;53.0000000;53.5000000;52.9000000;53.3400000;519
ICE.BRN;D;20181231;000000;53.3400000;54.8200000;52.6600000;54.1500000;77041
ICE.BRN;D;20190102;000000;54.1200000;56.5600000;52.5100000;54.6800000;201219
ICE.BRN;D;20190103;000000;54.2900000;56.3000000;53.9300000;55.5500000;176701
ICE.BRN;D;20190104;000000;55.6700000;58.3100000;55.3400000;57.4200000;180788
ICE.BRN;D;20190106;000000;57.4100000;57.8100000;57.2600000;57.7800000;817
ICE.BRN;D;20190107;000000;57.7900000;58.9300000;57.2700000;57.5700000;190885
ICE.BRN;D;20190108;000000;57.6400000;58.8700000;57.1300000;58.5900000;164099
