<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RUBUSD;D;20210104;000000;0.0134040;0.0136370;0.0133800;0.0133810;288
RUBUSD;D;20210105;000000;0.0133810;0.0135000;0.0132580;0.0134410;288
RUBUSD;D;20210106;000000;0.0134280;0.0135780;0.0134280;0.0134510;288
RUBUSD;D;20210107;000000;0.0134500;0.0135450;0.0133070;0.0134080;286
RUBUSD;D;20210108;000000;0.0133600;0.0135050;0.0133340;0.0135050;275
RUBUSD;D;20210110;000000;0.0133970;0.0134980;0.0133970;0.0134820;38
RUBUSD;D;20210111;000000;0.0134790;0.0134940;0.0132980;0.0133510;287
RUBUSD;D;20210112;000000;0.0133550;0.0135790;0.0133380;0.0135690;288
RUBUSD;D;20210113;000000;0.0135810;0.0135840;0.0134240;0.0134940;288
RUBUSD;D;20210114;000000;0.0135180;0.0136320;0.0134780;0.0135960;267
RUBUSD;D;20210115;000000;0.0136090;0.0136210;0.0135010;0.0135960;276
RUBUSD;D;20210117;000000;0.0135600;0.0135840;0.0134770;0.0135280;62
RUBUSD;D;20210118;000000;0.0135290;0.0135710;0.0134090;0.0134910;288
RUBUSD;D;20210119;000000;0.0134900;0.0135560;0.0134490;0.0135080;288
RUBUSD;D;20210120;000000;0.0135090;0.0136210;0.0134570;0.0135670;288
RUBUSD;D;20210121;000000;0.0135670;0.0136220;0.0134600;0.0134760;286
RUBUSD;D;20210122;000000;0.0134790;0.0135150;0.0132290;0.0132680;279
RUBUSD;D;20210124;000000;0.0132680;0.0132680;0.0132040;0.0132180;60
RUBUSD;D;20210125;000000;0.0132370;0.0133560;0.0131480;0.0132370;288
RUBUSD;D;20210126;000000;0.0132380;0.0133100;0.0131600;0.0133050;288
RUBUSD;D;20210127;000000;0.0133040;0.0133330;0.0131250;0.0131340;288
RUBUSD;D;20210128;000000;0.0131450;0.0131670;0.0130350;0.0131090;288
RUBUSD;D;20210129;000000;0.0131080;0.0132490;0.0130620;0.0131720;270
RUBUSD;D;20210131;000000;0.0131260;0.0131650;0.0131250;0.0131450;47
RUBUSD;D;20210201;000000;0.0131420;0.0132290;0.0130830;0.0130960;288
