<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYCB;D;20190404;000000;9.7145000;9.7145000;9.7145000;9.7145000;0
CNYCB;D;20190405;000000;9.7239000;9.7239000;9.7239000;9.7239000;0
CNYCB;D;20190406;000000;9.7369800;9.7369800;9.7369800;9.7369800;0
CNYCB;D;20190409;000000;9.7243800;9.7243800;9.7243800;9.7243800;0
CNYCB;D;20190410;000000;9.6495700;9.6495700;9.6495700;9.6495700;0
CNYCB;D;20190411;000000;9.6378300;9.6378300;9.6378300;9.6378300;0
CNYCB;D;20190412;000000;9.5880500;9.5880500;9.5880500;9.5880500;0
CNYCB;D;20190413;000000;9.6073400;9.6073400;9.6073400;9.6073400;0
CNYCB;D;20190416;000000;9.5803700;9.5803700;9.5803700;9.5803700;0
CNYCB;D;20190417;000000;9.5773800;9.5773800;9.5773800;9.5773800;0
CNYCB;D;20190418;000000;9.5633000;9.5633000;9.5633000;9.5633000;0
CNYCB;D;20190419;000000;9.5560900;9.5560900;9.5560900;9.5560900;0
CNYCB;D;20190420;000000;9.5416000;9.5416000;9.5416000;9.5416000;0
CNYCB;D;20190423;000000;9.5022900;9.5022900;9.5022900;9.5022900;0
CNYCB;D;20190424;000000;9.4943400;9.4943400;9.4943400;9.4943400;0
CNYCB;D;20190425;000000;9.5240600;9.5240600;9.5240600;9.5240600;0
CNYCB;D;20190426;000000;9.5925100;9.5925100;9.5925100;9.5925100;0
CNYCB;D;20190427;000000;9.6026100;9.6026100;9.6026100;9.6026100;0
CNYCB;D;20190430;000000;9.6050200;9.6050200;9.6050200;9.6050200;0
CNYCB;D;20190501;000000;9.5929300;9.5929300;9.5929300;9.5929300;0
CNYCB;D;20190507;000000;9.6559400;9.6559400;9.6559400;9.6559400;0
CNYCB;D;20190508;000000;9.6460000;9.6460000;9.6460000;9.6460000;0
CNYCB;D;20190509;000000;9.6331100;9.6331100;9.6331100;9.6331100;0
CNYCB;D;20190514;000000;9.5264200;9.5264200;9.5264200;9.5264200;0
CNYCB;D;20190515;000000;9.4841300;9.4841300;9.4841300;9.4841300;0
CNYCB;D;20190516;000000;9.4361400;9.4361400;9.4361400;9.4361400;0
CNYCB;D;20190517;000000;9.3804200;9.3804200;9.3804200;9.3804200;0
CNYCB;D;20190518;000000;9.3491700;9.3491700;9.3491700;9.3491700;0
CNYCB;D;20190521;000000;9.3264700;9.3264700;9.3264700;9.3264700;0
CNYCB;D;20190522;000000;9.3303600;9.3303600;9.3303600;9.3303600;0
CNYCB;D;20190523;000000;9.3318100;9.3318100;9.3318100;9.3318100;0
CNYCB;D;20190524;000000;9.3217100;9.3217100;9.3217100;9.3217100;0
CNYCB;D;20190525;000000;9.3572100;9.3572100;9.3572100;9.3572100;0
CNYCB;D;20190528;000000;9.3471600;9.3471600;9.3471600;9.3471600;0
CNYCB;D;20190529;000000;9.3352700;9.3352700;9.3352700;9.3352700;0
CNYCB;D;20190530;000000;9.3938100;9.3938100;9.3938100;9.3938100;0
CNYCB;D;20190531;000000;9.4227300;9.4227300;9.4227300;9.4227300;0
CNYCB;D;20190601;000000;9.4721500;9.4721500;9.4721500;9.4721500;0
CNYCB;D;20190604;000000;9.4878900;9.4878900;9.4878900;9.4878900;0
CNYCB;D;20190605;000000;9.4256500;9.4256500;9.4256500;9.4256500;0
CNYCB;D;20190606;000000;9.4258700;9.4258700;9.4258700;9.4258700;0
CNYCB;D;20190607;000000;9.4316500;9.4316500;9.4316500;9.4316500;0
CNYCB;D;20190608;000000;9.4127800;9.4127800;9.4127800;9.4127800;0
CNYCB;D;20190611;000000;9.3457000;9.3457000;9.3457000;9.3457000;0
CNYCB;D;20190612;000000;9.3311800;9.3311800;9.3311800;9.3311800;0
CNYCB;D;20190614;000000;9.3372300;9.3372300;9.3372300;9.3372300;0
CNYCB;D;20190615;000000;9.3059600;9.3059600;9.3059600;9.3059600;0
CNYCB;D;20190618;000000;9.2877600;9.2877600;9.2877600;9.2877600;0
CNYCB;D;20190619;000000;9.2884000;9.2884000;9.2884000;9.2884000;0
CNYCB;D;20190620;000000;9.2670000;9.2670000;9.2670000;9.2670000;0
CNYCB;D;20190621;000000;9.2531400;9.2531400;9.2531400;9.2531400;0
CNYCB;D;20190622;000000;9.1830100;9.1830100;9.1830100;9.1830100;0
CNYCB;D;20190625;000000;9.1447500;9.1447500;9.1447500;9.1447500;0
CNYCB;D;20190626;000000;9.0868400;9.0868400;9.0868400;9.0868400;0
CNYCB;D;20190627;000000;9.1215600;9.1215600;9.1215600;9.1215600;0
CNYCB;D;20190628;000000;9.1676800;9.1676800;9.1676800;9.1676800;0
CNYCB;D;20190629;000000;9.1823800;9.1823800;9.1823800;9.1823800;0
CNYCB;D;20190702;000000;9.2121100;9.2121100;9.2121100;9.2121100;0
CNYCB;D;20190703;000000;9.1868300;9.1868300;9.1868300;9.1868300;0
CNYCB;D;20190704;000000;9.2235800;9.2235800;9.2235800;9.2235800;0
CNYCB;D;20190705;000000;9.2279100;9.2279100;9.2279100;9.2279100;0
CNYCB;D;20190706;000000;9.2447000;9.2447000;9.2447000;9.2447000;0
CNYCB;D;20190709;000000;9.2835500;9.2835500;9.2835500;9.2835500;0
CNYCB;D;20190710;000000;9.2614500;9.2614500;9.2614500;9.2614500;0
CNYCB;D;20190711;000000;9.2720000;9.2720000;9.2720000;9.2720000;0
CNYCB;D;20190712;000000;9.1741600;9.1741600;9.1741600;9.1741600;0
CNYCB;D;20190713;000000;9.1619400;9.1619400;9.1619400;9.1619400;0
CNYCB;D;20190716;000000;9.1371600;9.1371600;9.1371600;9.1371600;0
CNYCB;D;20190717;000000;9.1339000;9.1339000;9.1339000;9.1339000;0
CNYCB;D;20190718;000000;9.1492600;9.1492600;9.1492600;9.1492600;0
CNYCB;D;20190719;000000;9.1391000;9.1391000;9.1391000;9.1391000;0
CNYCB;D;20190720;000000;9.1427700;9.1427700;9.1427700;9.1427700;0
CNYCB;D;20190723;000000;9.1535900;9.1535900;9.1535900;9.1535900;0
CNYCB;D;20190724;000000;9.1763900;9.1763900;9.1763900;9.1763900;0
CNYCB;D;20190725;000000;9.1808100;9.1808100;9.1808100;9.1808100;0
CNYCB;D;20190726;000000;9.1863700;9.1863700;9.1863700;9.1863700;0
CNYCB;D;20190727;000000;9.1754500;9.1754500;9.1754500;9.1754500;0
CNYCB;D;20190730;000000;9.2160900;9.2160900;9.2160900;9.2160900;0
CNYCB;D;20190731;000000;9.2063200;9.2063200;9.2063200;9.2063200;0
CNYCB;D;20190801;000000;9.2105200;9.2105200;9.2105200;9.2105200;0
CNYCB;D;20190802;000000;9.2487600;9.2487600;9.2487600;9.2487600;0
CNYCB;D;20190803;000000;9.3135100;9.3135100;9.3135100;9.3135100;0
CNYCB;D;20190806;000000;9.2466200;9.2466200;9.2466200;9.2466200;0
CNYCB;D;20190807;000000;9.2719300;9.2719300;9.2719300;9.2719300;0
