<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RUBEUR;D;20181123;000000;0.0133080;0.0133620;0.0132440;0.0132850;290
RUBEUR;D;20181124;000000;0.0132860;0.0132950;0.0132770;0.0132950;19
RUBEUR;D;20181125;000000;0.0132720;0.0132730;0.0131810;0.0132290;12
RUBEUR;D;20181126;000000;0.0132290;0.0132750;0.0130240;0.0131020;290
RUBEUR;D;20181127;000000;0.0131080;0.0132430;0.0130890;0.0131520;291
RUBEUR;D;20181128;000000;0.0131530;0.0132220;0.0130750;0.0130760;290
RUBEUR;D;20181129;000000;0.0130790;0.0132660;0.0130190;0.0132130;292
RUBEUR;D;20181130;000000;0.0132310;0.0132850;0.0130940;0.0131440;290
RUBEUR;D;20181201;000000;0.0131460;0.0131520;0.0131180;0.0131380;17
RUBEUR;D;20181202;000000;0.0131310;0.0131320;0.0130770;0.0130790;9
RUBEUR;D;20181203;000000;0.0131100;0.0132620;0.0130990;0.0132140;290
RUBEUR;D;20181204;000000;0.0132130;0.0132170;0.0131390;0.0131600;291
RUBEUR;D;20181205;000000;0.0131580;0.0132170;0.0131330;0.0132030;291
RUBEUR;D;20181206;000000;0.0132020;0.0132340;0.0130500;0.0131010;292
RUBEUR;D;20181207;000000;0.0130960;0.0132510;0.0130550;0.0131500;291
RUBEUR;D;20181208;000000;0.0131570;0.0131880;0.0131480;0.0131810;21
RUBEUR;D;20181209;000000;0.0131760;0.0132360;0.0131620;0.0131840;17
RUBEUR;D;20181210;000000;0.0131850;0.0132000;0.0131040;0.0131600;290
RUBEUR;D;20181211;000000;0.0131690;0.0132740;0.0131080;0.0132690;288
RUBEUR;D;20181212;000000;0.0132630;0.0132760;0.0131990;0.0132030;292
RUBEUR;D;20181213;000000;0.0132040;0.0132690;0.0131760;0.0132510;289
RUBEUR;D;20181214;000000;0.0132500;0.0133070;0.0129320;0.0132110;291
RUBEUR;D;20181215;000000;0.0132550;0.0132570;0.0131960;0.0131970;23
RUBEUR;D;20181216;000000;0.0132310;0.0132440;0.0132000;0.0132430;19
RUBEUR;D;20181217;000000;0.0132430;0.0132590;0.0131090;0.0131600;291
RUBEUR;D;20181218;000000;0.0131680;0.0131960;0.0130270;0.0130270;292
RUBEUR;D;20181219;000000;0.0130230;0.0130650;0.0128810;0.0129780;291
RUBEUR;D;20181220;000000;0.0129910;0.0130240;0.0126370;0.0127360;291
RUBEUR;D;20181221;000000;0.0127360;0.0128070;0.0126770;0.0127380;289
RUBEUR;D;20181222;000000;0.0127370;0.0127440;0.0126880;0.0127420;20
RUBEUR;D;20181223;000000;0.0127010;0.0127150;0.0126980;0.0127130;20
RUBEUR;D;20181224;000000;0.0127590;0.0128250;0.0126370;0.0127370;287
RUBEUR;D;20181225;000000;0.0127340;0.0128160;0.0126800;0.0127200;278
RUBEUR;D;20181226;000000;0.0127380;0.0127830;0.0126060;0.0127830;284
RUBEUR;D;20181227;000000;0.0127740;0.0127920;0.0124880;0.0125390;288
RUBEUR;D;20181228;000000;0.0125410;0.0125830;0.0124970;0.0125090;289
RUBEUR;D;20181229;000000;0.0125270;0.0126080;0.0125010;0.0125170;20
RUBEUR;D;20181230;000000;0.0125160;0.0125250;0.0125160;0.0125250;13
RUBEUR;D;20181231;000000;0.0125250;0.0126260;0.0124730;0.0125140;284
RUBEUR;D;20190101;000000;0.0124810;0.0125670;0.0123810;0.0124450;168
RUBEUR;D;20190102;000000;0.0125950;0.0127990;0.0124440;0.0127490;279
RUBEUR;D;20190103;000000;0.0127450;0.0127680;0.0126120;0.0127340;291
RUBEUR;D;20190104;000000;0.0127240;0.0129460;0.0125850;0.0129070;290
RUBEUR;D;20190105;000000;0.0129120;0.0130120;0.0129120;0.0129270;19
RUBEUR;D;20190107;000000;0.0128280;0.0130510;0.0127430;0.0130390;281
RUBEUR;D;20190108;000000;0.0130240;0.0130530;0.0129470;0.0130210;290
RUBEUR;D;20190109;000000;0.0130190;0.0130310;0.0129150;0.0129290;291
RUBEUR;D;20190110;000000;0.0129220;0.0129660;0.0128500;0.0129660;291
RUBEUR;D;20190111;000000;0.0129670;0.0130050;0.0128790;0.0130000;291
RUBEUR;D;20190112;000000;0.0130040;0.0130040;0.0129760;0.0129970;22
RUBEUR;D;20190113;000000;0.0130070;0.0130270;0.0130070;0.0130160;17
RUBEUR;D;20190114;000000;0.0130150;0.0130680;0.0129190;0.0129710;286
RUBEUR;D;20190115;000000;0.0129710;0.0130750;0.0129360;0.0130360;288
RUBEUR;D;20190116;000000;0.0130400;0.0131930;0.0130100;0.0131870;292
RUBEUR;D;20190117;000000;0.0131900;0.0132160;0.0131250;0.0131910;288
RUBEUR;D;20190118;000000;0.0131910;0.0132670;0.0131580;0.0132400;292
RUBEUR;D;20190119;000000;0.0132520;0.0132590;0.0132160;0.0132470;21
RUBEUR;D;20190120;000000;0.0132620;0.0132620;0.0132400;0.0132620;11
RUBEUR;D;20190121;000000;0.0132640;0.0133360;0.0131410;0.0132040;291
RUBEUR;D;20190122;000000;0.0132070;0.0132270;0.0131790;0.0131890;292
RUBEUR;D;20190123;000000;0.0132000;0.0132700;0.0131850;0.0132540;291
RUBEUR;D;20190124;000000;0.0132570;0.0134130;0.0132370;0.0134100;291
RUBEUR;D;20190125;000000;0.0134080;0.0134290;0.0132340;0.0132340;291
RUBEUR;D;20190126;000000;0.0132370;0.0132470;0.0132250;0.0132470;21
RUBEUR;D;20190127;000000;0.0132460;0.0132500;0.0132320;0.0132500;12
RUBEUR;D;20190128;000000;0.0132510;0.0133280;0.0131340;0.0131630;292
RUBEUR;D;20190129;000000;0.0131620;0.0132270;0.0131200;0.0132020;291
RUBEUR;D;20190130;000000;0.0132030;0.0132820;0.0131600;0.0132680;291
RUBEUR;D;20190131;000000;0.0132620;0.0133250;0.0132190;0.0133250;291
RUBEUR;D;20190201;000000;0.0133220;0.0133250;0.0132390;0.0132880;291
RUBEUR;D;20190202;000000;0.0132930;0.0132960;0.0132740;0.0132920;28
RUBEUR;D;20190203;000000;0.0132930;0.0132950;0.0132550;0.0132890;37
RUBEUR;D;20190204;000000;0.0133010;0.0133160;0.0132550;0.0132930;292
RUBEUR;D;20190205;000000;0.0132910;0.0133440;0.0132870;0.0133150;292
RUBEUR;D;20190206;000000;0.0133140;0.0133450;0.0132840;0.0133130;291
RUBEUR;D;20190207;000000;0.0133080;0.0133630;0.0132720;0.0133340;291
RUBEUR;D;20190208;000000;0.0133330;0.0134550;0.0132760;0.0133910;290
RUBEUR;D;20190209;000000;0.0133920;0.0134550;0.0133430;0.0134100;21
RUBEUR;D;20190210;000000;0.0134820;0.0134920;0.0133970;0.0134490;53
RUBEUR;D;20190211;000000;0.0134470;0.0134980;0.0133490;0.0134400;292
RUBEUR;D;20190212;000000;0.0134380;0.0134860;0.0133290;0.0133610;290
RUBEUR;D;20190213;000000;0.0133550;0.0134410;0.0132920;0.0133040;292
RUBEUR;D;20190214;000000;0.0132970;0.0133380;0.0131670;0.0132440;291
RUBEUR;D;20190215;000000;0.0132370;0.0133200;0.0132360;0.0133090;291
RUBEUR;D;20190216;000000;0.0133080;0.0133290;0.0133080;0.0133100;19
RUBEUR;D;20190217;000000;0.0133490;0.0133490;0.0133150;0.0133400;44
RUBEUR;D;20190218;000000;0.0133390;0.0133880;0.0132800;0.0133080;291
RUBEUR;D;20190219;000000;0.0133060;0.0133780;0.0132940;0.0133610;292
RUBEUR;D;20190220;000000;0.0133630;0.0134080;0.0133100;0.0133660;292
RUBEUR;D;20190221;000000;0.0133840;0.0134510;0.0133180;0.0134130;291
RUBEUR;D;20190222;000000;0.0134110;0.0134600;0.0133280;0.0134600;290
RUBEUR;D;20190223;000000;0.0134590;0.0134650;0.0134350;0.0134380;21
RUBEUR;D;20190224;000000;0.0134490;0.0134490;0.0134170;0.0134430;40
RUBEUR;D;20190225;000000;0.0134340;0.0134730;0.0133700;0.0133940;292
RUBEUR;D;20190226;000000;0.0133880;0.0134090;0.0133030;0.0133160;291
RUBEUR;D;20190227;000000;0.0133100;0.0133500;0.0132800;0.0133310;292
RUBEUR;D;20190228;000000;0.0133310;0.0133350;0.0132770;0.0132950;292
RUBEUR;D;20190301;000000;0.0133130;0.0133390;0.0132800;0.0133120;291
RUBEUR;D;20190302;000000;0.0133060;0.0133100;0.0133010;0.0133030;19
RUBEUR;D;20190303;000000;0.0132850;0.0133280;0.0132780;0.0133280;47
RUBEUR;D;20190304;000000;0.0132780;0.0134120;0.0132780;0.0133570;292
RUBEUR;D;20190305;000000;0.0133870;0.0134230;0.0133530;0.0134060;291
RUBEUR;D;20190306;000000;0.0133940;0.0134200;0.0133470;0.0133600;291
RUBEUR;D;20190307;000000;0.0133610;0.0134550;0.0133420;0.0134550;292
RUBEUR;D;20190308;000000;0.0134570;0.0134570;0.0133440;0.0133810;290
RUBEUR;D;20190309;000000;0.0133820;0.0133840;0.0133690;0.0133770;26
RUBEUR;D;20190310;000000;0.0133620;0.0133700;0.0133490;0.0133570;56
RUBEUR;D;20190311;000000;0.0133590;0.0134570;0.0133490;0.0134520;292
RUBEUR;D;20190312;000000;0.0134540;0.0134820;0.0134230;0.0134820;292
RUBEUR;D;20190313;000000;0.0134560;0.0135000;0.0134420;0.0134470;292
RUBEUR;D;20190314;000000;0.0134540;0.0134900;0.0134470;0.0134720;291
RUBEUR;D;20190315;000000;0.0134700;0.0135860;0.0134400;0.0135850;290
RUBEUR;D;20190316;000000;0.0135830;0.0135830;0.0135640;0.0135640;8
RUBEUR;D;20190317;000000;0.0135610;0.0135960;0.0135600;0.0135910;66
RUBEUR;D;20190318;000000;0.0135820;0.0136880;0.0135450;0.0136630;292
RUBEUR;D;20190319;000000;0.0136520;0.0136800;0.0136150;0.0136440;291
RUBEUR;D;20190320;000000;0.0136460;0.0136970;0.0136320;0.0136910;292
RUBEUR;D;20190321;000000;0.0136630;0.0137630;0.0136430;0.0137220;291
RUBEUR;D;20190322;000000;0.0137260;0.0137860;0.0136330;0.0136480;292
RUBEUR;D;20190323;000000;0.0136370;0.0136420;0.0136280;0.0136280;16
RUBEUR;D;20190324;000000;0.0136880;0.0137530;0.0136470;0.0136700;55
RUBEUR;D;20190325;000000;0.0136860;0.0137840;0.0136280;0.0137700;292
RUBEUR;D;20190326;000000;0.0137690;0.0137840;0.0136880;0.0137440;293
RUBEUR;D;20190327;000000;0.0137360;0.0137670;0.0136210;0.0136730;291
RUBEUR;D;20190328;000000;0.0136790;0.0137160;0.0136010;0.0136680;292
RUBEUR;D;20190329;000000;0.0136400;0.0137580;0.0135010;0.0135200;290
RUBEUR;D;20190330;000000;0.0135320;0.0135410;0.0135190;0.0135190;7
RUBEUR;D;20190331;000000;0.0135240;0.0135440;0.0134830;0.0134980;64
RUBEUR;D;20190401;000000;0.0135300;0.0136490;0.0134830;0.0136390;292
RUBEUR;D;20190402;000000;0.0136290;0.0136460;0.0135870;0.0136240;292
RUBEUR;D;20190403;000000;0.0136230;0.0136450;0.0135790;0.0136060;292
RUBEUR;D;20190404;000000;0.0136060;0.0136150;0.0135550;0.0135860;293
RUBEUR;D;20190405;000000;0.0135880;0.0136260;0.0135520;0.0136070;291
RUBEUR;D;20190406;000000;0.0136100;0.0136160;0.0135970;0.0136000;9
RUBEUR;D;20190407;000000;0.0136150;0.0136180;0.0135450;0.0135620;51
RUBEUR;D;20190408;000000;0.0135620;0.0136580;0.0135450;0.0136470;293
RUBEUR;D;20190409;000000;0.0136490;0.0136750;0.0136140;0.0136270;290
RUBEUR;D;20190410;000000;0.0136280;0.0137720;0.0136240;0.0137620;293
RUBEUR;D;20190411;000000;0.0137430;0.0137650;0.0136880;0.0137140;292
RUBEUR;D;20190412;000000;0.0137180;0.0137340;0.0136670;0.0137160;291
RUBEUR;D;20190413;000000;0.0137430;0.0137430;0.0136880;0.0136880;8
RUBEUR;D;20190414;000000;0.0137380;0.0137600;0.0136510;0.0137040;53
RUBEUR;D;20190415;000000;0.0137040;0.0137310;0.0136500;0.0137160;293
RUBEUR;D;20190416;000000;0.0137170;0.0137910;0.0136940;0.0137910;292
RUBEUR;D;20190417;000000;0.0137980;0.0138300;0.0137600;0.0138300;291
RUBEUR;D;20190418;000000;0.0138290;0.0139020;0.0137800;0.0139020;292
RUBEUR;D;20190419;000000;0.0139000;0.0139020;0.0138390;0.0138540;290
RUBEUR;D;20190420;000000;0.0138540;0.0138540;0.0138390;0.0138390;7
RUBEUR;D;20190421;000000;0.0138520;0.0138710;0.0138470;0.0138520;55
RUBEUR;D;20190422;000000;0.0138700;0.0139120;0.0138440;0.0138860;289
RUBEUR;D;20190423;000000;0.0138860;0.0139650;0.0138740;0.0139400;290
RUBEUR;D;20190424;000000;0.0139410;0.0139630;0.0138480;0.0138840;292
RUBEUR;D;20190425;000000;0.0138370;0.0139150;0.0137890;0.0138510;291
RUBEUR;D;20190426;000000;0.0138720;0.0138720;0.0137730;0.0137880;290
RUBEUR;D;20190427;000000;0.0137990;0.0138010;0.0137810;0.0137810;10
RUBEUR;D;20190428;000000;0.0137940;0.0138220;0.0137610;0.0137900;57
RUBEUR;D;20190429;000000;0.0137610;0.0138730;0.0137610;0.0138290;292
RUBEUR;D;20190430;000000;0.0138250;0.0138380;0.0136940;0.0137560;292
RUBEUR;D;20190501;000000;0.0137580;0.0137680;0.0136910;0.0137360;290
RUBEUR;D;20190502;000000;0.0137340;0.0137590;0.0135840;0.0136440;289
RUBEUR;D;20190503;000000;0.0136440;0.0137170;0.0135990;0.0136770;291
RUBEUR;D;20190504;000000;0.0136720;0.0136760;0.0136600;0.0136600;9
RUBEUR;D;20190505;000000;0.0137260;0.0137270;0.0136020;0.0136760;56
RUBEUR;D;20190506;000000;0.0136580;0.0136870;0.0136070;0.0136480;292
RUBEUR;D;20190507;000000;0.0136490;0.0137050;0.0136180;0.0136260;291
RUBEUR;D;20190508;000000;0.0136200;0.0137110;0.0136050;0.0136930;292
RUBEUR;D;20190509;000000;0.0137080;0.0137090;0.0135470;0.0136330;291
RUBEUR;D;20190510;000000;0.0136260;0.0136450;0.0135530;0.0136300;290
RUBEUR;D;20190511;000000;0.0136170;0.0136390;0.0136170;0.0136350;11
RUBEUR;D;20190512;000000;0.0136250;0.0136690;0.0135860;0.0136260;56
RUBEUR;D;20190513;000000;0.0136690;0.0136690;0.0135340;0.0135780;292
RUBEUR;D;20190514;000000;0.0135860;0.0137110;0.0135580;0.0137090;293
RUBEUR;D;20190515;000000;0.0137090;0.0138090;0.0136900;0.0137670;291
RUBEUR;D;20190516;000000;0.0137630;0.0138490;0.0137470;0.0138090;293
RUBEUR;D;20190517;000000;0.0138060;0.0138250;0.0137760;0.0138000;292
RUBEUR;D;20190518;000000;0.0138090;0.0138100;0.0137760;0.0137760;9
RUBEUR;D;20190519;000000;0.0138040;0.0138320;0.0137810;0.0137910;53
RUBEUR;D;20190520;000000;0.0137930;0.0138630;0.0137520;0.0138380;292
RUBEUR;D;20190521;000000;0.0138440;0.0138760;0.0138360;0.0138660;291
RUBEUR;D;20190522;000000;0.0138760;0.0139130;0.0138650;0.0138890;292
RUBEUR;D;20190523;000000;0.0139030;0.0139030;0.0137370;0.0137470;290
RUBEUR;D;20190524;000000;0.0137480;0.0138280;0.0137370;0.0138050;292
RUBEUR;D;20190525;000000;0.0138070;0.0138090;0.0137970;0.0138000;17
RUBEUR;D;20190526;000000;0.0138150;0.0138170;0.0137940;0.0138050;54
RUBEUR;D;20190527;000000;0.0138070;0.0138430;0.0137830;0.0138390;292
RUBEUR;D;20190528;000000;0.0138460;0.0138490;0.0137830;0.0138060;292
RUBEUR;D;20190529;000000;0.0138110;0.0138130;0.0136930;0.0137930;291
RUBEUR;D;20190530;000000;0.0138000;0.0138000;0.0137350;0.0137550;291
RUBEUR;D;20190531;000000;0.0137500;0.0137550;0.0135740;0.0136410;289
RUBEUR;D;20190601;000000;0.0136490;0.0136630;0.0135740;0.0135740;11
RUBEUR;D;20190602;000000;0.0136920;0.0136980;0.0135510;0.0136190;59
RUBEUR;D;20190603;000000;0.0136210;0.0136680;0.0135550;0.0135700;290
RUBEUR;D;20190604;000000;0.0135970;0.0136240;0.0135330;0.0135900;291
RUBEUR;D;20190605;000000;0.0135980;0.0136160;0.0135590;0.0135970;291
RUBEUR;D;20190606;000000;0.0136010;0.0136340;0.0135470;0.0135820;291
RUBEUR;D;20190607;000000;0.0135790;0.0136310;0.0135430;0.0135760;289
RUBEUR;D;20190608;000000;0.0135760;0.0135760;0.0135580;0.0135690;10
RUBEUR;D;20190609;000000;0.0135910;0.0136310;0.0134760;0.0135930;60
RUBEUR;D;20190610;000000;0.0136310;0.0136440;0.0134760;0.0136150;291
RUBEUR;D;20190611;000000;0.0136210;0.0136680;0.0135490;0.0136430;288
RUBEUR;D;20190612;000000;0.0136410;0.0136410;0.0135710;0.0136090;289
RUBEUR;D;20190613;000000;0.0136100;0.0137080;0.0136070;0.0137020;291
RUBEUR;D;20190614;000000;0.0136930;0.0138260;0.0136850;0.0138110;292
RUBEUR;D;20190615;000000;0.0138120;0.0138120;0.0137850;0.0137850;11
RUBEUR;D;20190616;000000;0.0138080;0.0138540;0.0138010;0.0138540;59
RUBEUR;D;20190617;000000;0.0138360;0.0138380;0.0138010;0.0138210;293
RUBEUR;D;20190618;000000;0.0138180;0.0139330;0.0137840;0.0139000;293
RUBEUR;D;20190619;000000;0.0139070;0.0139440;0.0138950;0.0139440;288
RUBEUR;D;20190620;000000;0.0139360;0.0140480;0.0138810;0.0140480;289
RUBEUR;D;20190621;000000;0.0140480;0.0140520;0.0138620;0.0139100;289
RUBEUR;D;20190622;000000;0.0139080;0.0139080;0.0138710;0.0138870;9
RUBEUR;D;20190623;000000;0.0138780;0.0139180;0.0138650;0.0139160;24
RUBEUR;D;20190624;000000;0.0139160;0.0139820;0.0138570;0.0139820;290
RUBEUR;D;20190625;000000;0.0139820;0.0140090;0.0139180;0.0139460;287
RUBEUR;D;20190626;000000;0.0139540;0.0139770;0.0138730;0.0139190;291
RUBEUR;D;20190627;000000;0.0139240;0.0139380;0.0138850;0.0139080;291
RUBEUR;D;20190628;000000;0.0139070;0.0139420;0.0138600;0.0138600;289
RUBEUR;D;20190629;000000;0.0138260;0.0138720;0.0138260;0.0138420;9
RUBEUR;D;20190630;000000;0.0138830;0.0139300;0.0137620;0.0139120;23
RUBEUR;D;20190701;000000;0.0139120;0.0140500;0.0138860;0.0140500;292
RUBEUR;D;20190702;000000;0.0140540;0.0140550;0.0139240;0.0139550;290
RUBEUR;D;20190703;000000;0.0139580;0.0139710;0.0138720;0.0139710;291
RUBEUR;D;20190704;000000;0.0139730;0.0139730;0.0139100;0.0139230;291
RUBEUR;D;20190705;000000;0.0139220;0.0139630;0.0138990;0.0139200;292
RUBEUR;D;20190706;000000;0.0139210;0.0139210;0.0139020;0.0139050;13
RUBEUR;D;20190707;000000;0.0139220;0.0139420;0.0139220;0.0139410;25
RUBEUR;D;20190708;000000;0.0139440;0.0140130;0.0138940;0.0139640;281
RUBEUR;D;20190709;000000;0.0139650;0.0139740;0.0139180;0.0139390;291
RUBEUR;D;20190710;000000;0.0139410;0.0140380;0.0139240;0.0140380;291
RUBEUR;D;20190711;000000;0.0140420;0.0141090;0.0139960;0.0141030;291
RUBEUR;D;20190712;000000;0.0141050;0.0141080;0.0140280;0.0140500;291
RUBEUR;D;20190713;000000;0.0140460;0.0140460;0.0140210;0.0140210;8
RUBEUR;D;20190715;000000;0.0140050;0.0141490;0.0140050;0.0141370;273
RUBEUR;D;20190716;000000;0.0141420;0.0141670;0.0140980;0.0141180;291
RUBEUR;D;20190717;000000;0.0141100;0.0141670;0.0141010;0.0141260;292
RUBEUR;D;20190718;000000;0.0141260;0.0141380;0.0140620;0.0140830;291
RUBEUR;D;20190719;000000;0.0140860;0.0141190;0.0140470;0.0140990;290
RUBEUR;D;20190720;000000;0.0140980;0.0140980;0.0140880;0.0140880;8
RUBEUR;D;20190721;000000;0.0141100;0.0141130;0.0141100;0.0141120;6
RUBEUR;D;20190722;000000;0.0141090;0.0141310;0.0140370;0.0140970;291
RUBEUR;D;20190723;000000;0.0141130;0.0141630;0.0140940;0.0141520;290
RUBEUR;D;20190724;000000;0.0141510;0.0142060;0.0141440;0.0141500;290
RUBEUR;D;20190725;000000;0.0141350;0.0142460;0.0140860;0.0141500;291
RUBEUR;D;20190726;000000;0.0141390;0.0141950;0.0141240;0.0141470;292
RUBEUR;D;20190727;000000;0.0142260;0.0142260;0.0141600;0.0141910;8
RUBEUR;D;20190728;000000;0.0141350;0.0142230;0.0141290;0.0141710;41
RUBEUR;D;20190729;000000;0.0141840;0.0141880;0.0140900;0.0141050;290
RUBEUR;D;20190730;000000;0.0141040;0.0141360;0.0140400;0.0140680;292
RUBEUR;D;20190731;000000;0.0140680;0.0142720;0.0140620;0.0141670;281
RUBEUR;D;20190801;000000;0.0141710;0.0142410;0.0139640;0.0139870;280
RUBEUR;D;20190802;000000;0.0139890;0.0139980;0.0137240;0.0137240;264
RUBEUR;D;20190804;000000;0.0137680;0.0138030;0.0137060;0.0137710;54
RUBEUR;D;20190805;000000;0.0137710;0.0138120;0.0134850;0.0134850;290
RUBEUR;D;20190806;000000;0.0134930;0.0137250;0.0133980;0.0136290;290
RUBEUR;D;20190807;000000;0.0136280;0.0137230;0.0135170;0.0136120;289
RUBEUR;D;20190808;000000;0.0136030;0.0137130;0.0135840;0.0136900;291
RUBEUR;D;20190809;000000;0.0136890;0.0136990;0.0134600;0.0135040;267
RUBEUR;D;20190811;000000;0.0136210;0.0136330;0.0136030;0.0136240;53
RUBEUR;D;20190812;000000;0.0136170;0.0136520;0.0135300;0.0135790;292
RUBEUR;D;20190813;000000;0.0135840;0.0137630;0.0135000;0.0137400;287
RUBEUR;D;20190814;000000;0.0137410;0.0137510;0.0135280;0.0135360;290
RUBEUR;D;20190815;000000;0.0135380;0.0136200;0.0134260;0.0135780;273
RUBEUR;D;20190816;000000;0.0135770;0.0136560;0.0135040;0.0135040;261
RUBEUR;D;20190818;000000;0.0135650;0.0135660;0.0135140;0.0135380;43
RUBEUR;D;20190819;000000;0.0135400;0.0135530;0.0134010;0.0134350;291
RUBEUR;D;20190820;000000;0.0134350;0.0135240;0.0134220;0.0135180;291
RUBEUR;D;20190821;000000;0.0135180;0.0136810;0.0135060;0.0136650;290
RUBEUR;D;20190822;000000;0.0136630;0.0137320;0.0136430;0.0137220;292
RUBEUR;D;20190823;000000;0.0137240;0.0137520;0.0134350;0.0134350;262
RUBEUR;D;20190825;000000;0.0135380;0.0135410;0.0134700;0.0134970;59
RUBEUR;D;20190826;000000;0.0134980;0.0136190;0.0134950;0.0135800;292
RUBEUR;D;20190827;000000;0.0135810;0.0136040;0.0134750;0.0135260;293
RUBEUR;D;20190828;000000;0.0135290;0.0135470;0.0134340;0.0134680;291
RUBEUR;D;20190829;000000;0.0134700;0.0135750;0.0134580;0.0135540;292
RUBEUR;D;20190830;000000;0.0135550;0.0136180;0.0135440;0.0135780;263
RUBEUR;D;20190901;000000;0.0135940;0.0136140;0.0135670;0.0135750;41
RUBEUR;D;20190902;000000;0.0135760;0.0136430;0.0135550;0.0136170;291
RUBEUR;D;20190903;000000;0.0136190;0.0136670;0.0135450;0.0136070;288
RUBEUR;D;20190904;000000;0.0136070;0.0136810;0.0135980;0.0136470;291
RUBEUR;D;20190905;000000;0.0136430;0.0137180;0.0136330;0.0136500;289
RUBEUR;D;20190906;000000;0.0136480;0.0137630;0.0136130;0.0136130;266
RUBEUR;D;20190908;000000;0.0137340;0.0137590;0.0137050;0.0137520;58
RUBEUR;D;20190909;000000;0.0137520;0.0138290;0.0137390;0.0137690;291
RUBEUR;D;20190910;000000;0.0137670;0.0138370;0.0137640;0.0138070;289
RUBEUR;D;20190911;000000;0.0138060;0.0138820;0.0137790;0.0138390;291
RUBEUR;D;20190912;000000;0.0138440;0.0140410;0.0138280;0.0139230;287
RUBEUR;D;20190913;000000;0.0139340;0.0140250;0.0138930;0.0138960;263
RUBEUR;D;20190915;000000;0.0140190;0.0141040;0.0139940;0.0140730;60
RUBEUR;D;20190916;000000;0.0140720;0.0141940;0.0140610;0.0141610;290
RUBEUR;D;20190917;000000;0.0141570;0.0141640;0.0139680;0.0139970;290
RUBEUR;D;20190918;000000;0.0140030;0.0140900;0.0139610;0.0140740;292
RUBEUR;D;20190919;000000;0.0140700;0.0141380;0.0140170;0.0141030;292
RUBEUR;D;20190920;000000;0.0141040;0.0141890;0.0140700;0.0141290;263
RUBEUR;D;20190922;000000;0.0141370;0.0141520;0.0140860;0.0141360;60
RUBEUR;D;20190923;000000;0.0141410;0.0142200;0.0141190;0.0142160;288
RUBEUR;D;20190924;000000;0.0142170;0.0142580;0.0141280;0.0141390;289
RUBEUR;D;20190925;000000;0.0141390;0.0142090;0.0140830;0.0141820;289
RUBEUR;D;20190926;000000;0.0141790;0.0142250;0.0141420;0.0142070;292
RUBEUR;D;20190927;000000;0.0141990;0.0142160;0.0140840;0.0140960;258
RUBEUR;D;20190929;000000;0.0140820;0.0140980;0.0140820;0.0140960;55
RUBEUR;D;20190930;000000;0.0140940;0.0141260;0.0140680;0.0141030;290
RUBEUR;D;20191001;000000;0.0141050;0.0141380;0.0139440;0.0139740;291
RUBEUR;D;20191002;000000;0.0139760;0.0140220;0.0138740;0.0139460;289
RUBEUR;D;20191003;000000;0.0139460;0.0140030;0.0138940;0.0139550;285
RUBEUR;D;20191004;000000;0.0139580;0.0140750;0.0139460;0.0140540;263
RUBEUR;D;20191006;000000;0.0140400;0.0140500;0.0137540;0.0140370;50
RUBEUR;D;20191007;000000;0.0140320;0.0140540;0.0139700;0.0139850;287
RUBEUR;D;20191008;000000;0.0139860;0.0140220;0.0138790;0.0139580;287
RUBEUR;D;20191009;000000;0.0139530;0.0140150;0.0139330;0.0139480;288
RUBEUR;D;20191010;000000;0.0139500;0.0140660;0.0139500;0.0140580;290
RUBEUR;D;20191011;000000;0.0140590;0.0141210;0.0140380;0.0140630;259
RUBEUR;D;20191013;000000;0.0140710;0.0140880;0.0140590;0.0140760;55
RUBEUR;D;20191014;000000;0.0140770;0.0140980;0.0140360;0.0140690;291
RUBEUR;D;20191015;000000;0.0140680;0.0140940;0.0140370;0.0140510;287
RUBEUR;D;20191016;000000;0.0140540;0.0140870;0.0140080;0.0140420;282
RUBEUR;D;20191017;000000;0.0140420;0.0140810;0.0139570;0.0139900;286
RUBEUR;D;20191018;000000;0.0139900;0.0140230;0.0139640;0.0139770;261
RUBEUR;D;20191020;000000;0.0140220;0.0140220;0.0139650;0.0139810;60
RUBEUR;D;20191021;000000;0.0139820;0.0140470;0.0139750;0.0140220;288
RUBEUR;D;20191022;000000;0.0140210;0.0140930;0.0140130;0.0140690;288
RUBEUR;D;20191023;000000;0.0140750;0.0140840;0.0140050;0.0140080;291
RUBEUR;D;20191024;000000;0.0140090;0.0140420;0.0139740;0.0140160;292
RUBEUR;D;20191025;000000;0.0140140;0.0141320;0.0140110;0.0140880;268
RUBEUR;D;20191027;000000;0.0140640;0.0140970;0.0140580;0.0140790;96
RUBEUR;D;20191028;000000;0.0140810;0.0141420;0.0140350;0.0141010;289
RUBEUR;D;20191029;000000;0.0141000;0.0141110;0.0140230;0.0140240;291
RUBEUR;D;20191030;000000;0.0140230;0.0140620;0.0139800;0.0140180;291
RUBEUR;D;20191031;000000;0.0140180;0.0140220;0.0139340;0.0139370;289
RUBEUR;D;20191101;000000;0.0139360;0.0140910;0.0139220;0.0140210;263
RUBEUR;D;20191103;000000;0.0140620;0.0141170;0.0140570;0.0140750;53
RUBEUR;D;20191104;000000;0.0140780;0.0141470;0.0140630;0.0141160;292
